"Model","RMSE","Mean_CRPS","Median_CRPS","Runtime","Coverage_Q_80","Width_Q_80","Coverage_HPD_80","Width_HPD_80","Coverage_Q_90","Width_Q_90","Coverage_HPD_90","Width_HPD_90","Coverage_Q_95","Width_Q_95","Coverage_HPD_95","Width_HPD_95","Repeat","Fold","Dataset","Target"
"sebart",0.080290452564713,0.180839342145095,0.169239039620089,30.6970000000147,0.828231292517007,0.26264060720707,0.751700680272109,0.225948718193488,0.916666666666667,0.327530444631011,0.892857142857143,0.298972942341073,0.942176870748299,0.379283308995012,0.947278911564626,0.356975603382435,8,6,"parkinsons","DFA"
"bart_bc",0.0848696318160316,0.188656869987004,0.16955667407358,16.6369999999879,0.819727891156463,0.267902879476471,0.804421768707483,0.24434543053249,0.896258503401361,0.343201743382321,0.896258503401361,0.324234568815807,0.938775510204082,0.409548834918109,0.930272108843537,0.390415297678907,8,6,"parkinsons","DFA"
"sblm",0.150023993689295,0.140587633853354,0.125200726161935,2.63199999998324,0.818027210884354,0.410686735516059,0.807823129251701,0.385957065098174,0.904761904761905,0.501931968757187,0.903061224489796,0.480513799883037,0.947278911564626,0.570280782101259,0.950680272108844,0.55224129086364,8,6,"parkinsons","DFA"
"bart",0.0733853053774218,0.214512734346912,0.19548330582242,5.91200000001118,0.311224489795918,0.0527544811083903,0.307823129251701,0.0519722409070941,0.38265306122449,0.0672912072836194,0.384353741496599,0.0664905605814983,0.442176870748299,0.0796052560389946,0.435374149659864,0.0787677119990698,8,7,"parkinsons","DFA"
"sebart",0.0859443040536411,0.190211504039606,0.171358323637875,31.1039999999921,0.789115646258503,0.266804779030187,0.726190476190476,0.225984546662383,0.889455782312925,0.324790125592468,0.869047619047619,0.300287777713903,0.930272108843537,0.371110593339577,0.931972789115646,0.352719903192897,8,7,"parkinsons","DFA"
"bart_bc",0.0871469953325576,0.196687129892875,0.17554390370503,15.6770000000251,0.801020408163265,0.266679286484593,0.782312925170068,0.246016966145702,0.875850340136054,0.342478362665481,0.877551020408163,0.322944377739527,0.921768707482993,0.4074912195117,0.925170068027211,0.388949678399536,8,7,"parkinsons","DFA"
"sblm",0.159850069909241,0.146746508036638,0.131766185137208,2.82600000000093,0.787414965986395,0.406716300975844,0.773809523809524,0.382504565004465,0.877551020408163,0.496997070993162,0.875850340136054,0.476003092193337,0.92687074829932,0.565077847544497,0.913265306122449,0.547437338334852,8,7,"parkinsons","DFA"
"bart",0.0736891189931847,0.206447159235962,0.188807705233703,5.6479999999865,0.297619047619048,0.0535406639251464,0.290816326530612,0.0527290597581219,0.374149659863946,0.0680210509155553,0.370748299319728,0.0671510991508762,0.452380952380952,0.080149350655115,0.447278911564626,0.0793718569035175,8,8,"parkinsons","DFA"
"sebart",0.0827985208913532,0.183343459970145,0.169340061603491,30.8929999999818,0.795918367346939,0.253713900473344,0.748299319727891,0.218602335039481,0.891156462585034,0.315171476660727,0.872448979591837,0.288200352332872,0.930272108843537,0.363844068584978,0.930272108843537,0.344166997338372,8,8,"parkinsons","DFA"
"bart_bc",0.0880382319524693,0.188829091572172,0.1637228129978,19.7239999999874,0.818027210884354,0.276393026194846,0.799319727891156,0.253046615361313,0.897959183673469,0.356491207276333,0.897959183673469,0.334515020588291,0.945578231292517,0.422846314763986,0.943877551020408,0.404727948014658,8,8,"parkinsons","DFA"
"sblm",0.143210975236538,0.139926380664847,0.123232564262262,2.96700000000419,0.840136054421769,0.407631595250503,0.831632653061224,0.382225392426737,0.918367346938776,0.499352013828861,0.921768707482993,0.477410062631613,0.959183673469388,0.569278906841622,0.95578231292517,0.5501560619116,8,8,"parkinsons","DFA"
"bart",0.0736144718392581,0.213247701954991,0.1991606987607,5.75599999999395,0.289115646258503,0.0509245280540158,0.284013605442177,0.0501788172855457,0.358843537414966,0.064604986197492,0.350340136054422,0.06382701196182,0.414965986394558,0.0761205428981074,0.41156462585034,0.0753140944975615,8,9,"parkinsons","DFA"
"sebart",0.0831073381432708,0.188044954000737,0.176139672217826,31.8619999999937,0.812925170068027,0.257125691258861,0.773809523809524,0.222123981374587,0.896258503401361,0.319052835902937,0.874149659863946,0.292765742562973,0.931972789115646,0.368925700298876,0.937074829931973,0.348840662615592,8,9,"parkinsons","DFA"
"bart_bc",0.0820524591181153,0.194483623217618,0.174927542499771,16.2840000000142,0.819727891156463,0.260061114470102,0.804421768707483,0.237334485737704,0.892857142857143,0.336185607097063,0.894557823129252,0.315719697971101,0.942176870748299,0.39906542873112,0.938775510204082,0.382904783421185,8,9,"parkinsons","DFA"
"sblm",0.15346493570363,0.141604503821666,0.13068245110075,2.52900000000955,0.818027210884354,0.413438739882326,0.824829931972789,0.389734019964912,0.909863945578231,0.504939326320668,0.913265306122449,0.484650449411202,0.948979591836735,0.574297318649166,0.943877551020408,0.557159542260041,8,9,"parkinsons","DFA"
"bart",0.0726346862416215,0.210917869606182,0.191898840378692,6.34299999999348,0.296740994854202,0.0523983832902612,0.293310463121784,0.0515803745564394,0.363636363636364,0.0667907669537059,0.361921097770154,0.065957323597982,0.425385934819897,0.0786602441680702,0.428816466552316,0.0779314616582812,8,10,"parkinsons","DFA"
"sebart",0.0837180260847563,0.186246864499607,0.17274308924982,31.7290000000212,0.795883361921098,0.252913464217957,0.74442538593482,0.216762205333898,0.873070325900515,0.317702816456968,0.866209262435678,0.288676929378106,0.926243567753002,0.369529401345302,0.927958833619211,0.347483940619764,8,10,"parkinsons","DFA"
"bart_bc",0.0873227335628812,0.194809108838187,0.173514941121732,15.4210000000021,0.81303602058319,0.280219251800998,0.789022298456261,0.255449183891395,0.878216123499142,0.353492954589033,0.886792452830189,0.336985355366169,0.927958833619211,0.414092109757429,0.924528301886792,0.39995990453145,8,10,"parkinsons","DFA"
"sblm",0.152152991681395,0.142159222252998,0.126886157061471,2.61800000001676,0.799313893653516,0.411684199576364,0.802744425385935,0.388710585076402,0.895368782161235,0.502436886051619,0.891938250428816,0.48297158988873,0.943396226415094,0.571398162506092,0.943396226415094,0.554356272104643,8,10,"parkinsons","DFA"
"bart",0.0724949669962544,0.208737639907717,0.193383670875926,6.03999999997905,0.284013605442177,0.0515705076580372,0.272108843537415,0.0507854946770598,0.352040816326531,0.0657166387257644,0.341836734693878,0.0649802615817754,0.418367346938776,0.0777307328798463,0.414965986394558,0.0769708986429773,9,1,"parkinsons","DFA"
"sebart",0.0807791578673511,0.182233190092313,0.167908061666558,31.4210000000021,0.829931972789116,0.258230861605921,0.77891156462585,0.222523674788478,0.903061224489796,0.318345046779433,0.88265306122449,0.29341293938985,0.942176870748299,0.365755006455232,0.931972789115646,0.347519384539076,9,1,"parkinsons","DFA"
"bart_bc",0.0867616182996118,0.190534463260124,0.169837067488039,16.5879999999888,0.787414965986395,0.270807904008682,0.780612244897959,0.246854506893129,0.870748299319728,0.34761238012719,0.874149659863946,0.327758821928322,0.930272108843537,0.410427219969486,0.931972789115646,0.394709636724613,9,1,"parkinsons","DFA"
"sblm",0.151919750704531,0.142585640568271,0.126400519494742,2.54099999999744,0.821428571428571,0.40621984128985,0.807823129251701,0.382077947627952,0.906462585034014,0.497948887544597,0.908163265306122,0.476246843228666,0.945578231292517,0.566281527043573,0.938775510204082,0.548048584293781,9,1,"parkinsons","DFA"
"bart",0.0742732435654832,0.205492757185452,0.188302621816031,5.69899999999325,0.275510204081633,0.0520352147547288,0.275510204081633,0.0512690857670353,0.353741496598639,0.0661721220522633,0.346938775510204,0.06537947077861,0.420068027210884,0.0782275617331309,0.414965986394558,0.0774051549105026,9,2,"parkinsons","DFA"
"sebart",0.0825086621869315,0.181907984650995,0.166210114242177,30.3270000000193,0.802721088435374,0.259766864563851,0.751700680272109,0.224208200170442,0.901360544217687,0.320282047255141,0.874149659863946,0.294135467230285,0.942176870748299,0.36916939583455,0.938775510204082,0.348272213853988,9,2,"parkinsons","DFA"
"bart_bc",0.0868620567899392,0.187632736489953,0.166457733329523,16.8520000000135,0.802721088435374,0.276234991535905,0.807823129251701,0.251705042699689,0.88265306122449,0.353899937821487,0.877551020408163,0.333784775120586,0.935374149659864,0.417020883410665,0.937074829931973,0.401375962515906,9,2,"parkinsons","DFA"
"sblm",0.149112138616159,0.138249060132948,0.123211935201644,2.55299999998533,0.819727891156463,0.410477585322212,0.802721088435374,0.384560233717298,0.904761904761905,0.502241341164026,0.896258503401361,0.480240284247753,0.950680272108844,0.571586092298207,0.947278911564626,0.553563318312759,9,2,"parkinsons","DFA"
"bart",0.0782990498181109,0.206182386486769,0.186744270702841,5.58300000001327,0.270408163265306,0.0494058511096171,0.268707482993197,0.0487264562915946,0.328231292517007,0.0628611451616262,0.333333333333333,0.0621310001581168,0.397959183673469,0.0741969837876661,0.391156462585034,0.073497895634039,9,3,"parkinsons","DFA"
"sebart",0.0886230267422593,0.181170564159426,0.16195977215565,30.3280000000086,0.79421768707483,0.262245338760321,0.724489795918367,0.228249380071666,0.884353741496599,0.321778560983818,0.857142857142857,0.2961795868534,0.918367346938776,0.370920103566406,0.921768707482993,0.349884960627082,9,3,"parkinsons","DFA"
"bart_bc",0.0909126563242411,0.187283494475704,0.159173518092119,16.3129999999946,0.789115646258503,0.263040182102463,0.772108843537415,0.242400988100457,0.877551020408163,0.339211714857134,0.874149659863946,0.319142115084143,0.930272108843537,0.40500698090786,0.92687074829932,0.386268088641649,9,3,"parkinsons","DFA"
"sblm",0.148202355572109,0.135680640402014,0.12346331345188,2.72099999999045,0.829931972789116,0.415941834535891,0.833333333333333,0.39260373158066,0.914965986394558,0.508182418745732,0.933673469387755,0.488009293047342,0.954081632653061,0.578159824478285,0.959183673469388,0.560651666619358,9,3,"parkinsons","DFA"
"bart",0.0721628012817083,0.204012996242299,0.186202358550192,6.68299999998999,0.285714285714286,0.050962357802749,0.277210884353741,0.0501929971727591,0.363945578231293,0.0653091164994495,0.357142857142857,0.0644404663281301,0.414965986394558,0.0772955426731373,0.413265306122449,0.0764329885793051,9,4,"parkinsons","DFA"
"sebart",0.0829504321779616,0.179470133322699,0.161586797027046,31.3589999999967,0.812925170068027,0.271088647785473,0.76530612244898,0.231303978520467,0.892857142857143,0.330381729235664,0.892857142857143,0.30621902454591,0.931972789115646,0.377730120363211,0.937074829931973,0.359136974837607,9,4,"parkinsons","DFA"
"bart_bc",0.0861228532684702,0.186207983659673,0.160694896795697,15.7559999999939,0.806122448979592,0.26210420468499,0.792517006802721,0.240750357373885,0.886054421768708,0.33788462664796,0.887755102040816,0.318871544021453,0.937074829931973,0.402112595682593,0.928571428571429,0.384743355980871,9,4,"parkinsons","DFA"
"sblm",0.146436014779656,0.136043820357447,0.123590694066505,2.49299999998766,0.812925170068027,0.415146418670891,0.807823129251701,0.390520284614852,0.906462585034014,0.507462301967722,0.904761904761905,0.486377723236296,0.965986394557823,0.576158050507536,0.952380952380952,0.558146006399244,9,4,"parkinsons","DFA"
"bart",0.074766213984872,0.209793656292258,0.189715393298488,5.62099999998463,0.248299319727891,0.0510007226183187,0.238095238095238,0.050291038325374,0.326530612244898,0.0650483049805826,0.318027210884354,0.0643300471735669,0.374149659863946,0.0769542240849151,0.372448979591837,0.076166074447931,9,5,"parkinsons","DFA"
"sebart",0.081575051652972,0.181602541744501,0.16591297467507,30.4619999999995,0.797619047619048,0.267657952831994,0.767006802721088,0.226855061232042,0.884353741496599,0.331743755128607,0.872448979591837,0.303447579625798,0.930272108843537,0.378912643320619,0.928571428571429,0.360503925990614,9,5,"parkinsons","DFA"
"bart_bc",0.091994923986016,0.193808510875012,0.169114767917471,15.4680000000226,0.795918367346939,0.278176707103352,0.789115646258503,0.253222344549564,0.897959183673469,0.35549022779735,0.889455782312925,0.335464074236668,0.943877551020408,0.420035481660856,0.943877551020408,0.402709339523222,9,5,"parkinsons","DFA"
"sblm",0.145311499696733,0.142856215439817,0.126866201231363,2.53500000000349,0.831632653061224,0.408308983009775,0.836734693877551,0.383882509305779,0.920068027210884,0.500165463641344,0.930272108843537,0.479222792815859,0.957482993197279,0.570321373847174,0.954081632653061,0.551553501438471,9,5,"parkinsons","DFA"
"bart",0.0733559767333579,0.227986097800665,0.211230129429817,6.16199999998207,0.290816326530612,0.0529464565362035,0.287414965986395,0.0520509055293442,0.370748299319728,0.067455408552322,0.362244897959184,0.0666144658144107,0.431972789115646,0.0796798321055643,0.425170068027211,0.0788492285888184,9,6,"parkinsons","DFA"
"sebart",0.0798958861788827,0.201381148534904,0.189840147393838,31.8369999999995,0.807823129251701,0.252030567174802,0.761904761904762,0.215738975190725,0.887755102040816,0.313182377751523,0.872448979591837,0.287384767614722,0.930272108843537,0.359153847232874,0.931972789115646,0.342752844157807,9,6,"parkinsons","DFA"
"bart_bc",0.0862487612370943,0.208967354970612,0.191649994404758,16.1309999999939,0.799319727891156,0.264555458787457,0.77891156462585,0.239368716756426,0.88265306122449,0.339857598889899,0.879251700680272,0.320408790227178,0.921768707482993,0.401043726556173,0.923469387755102,0.385490031187841,9,6,"parkinsons","DFA"
"sblm",0.158440616914674,0.155648217047876,0.139330813943276,2.76199999998789,0.782312925170068,0.407494047237969,0.77891156462585,0.384345911616926,0.896258503401361,0.497937330796211,0.886054421768708,0.47698248466086,0.930272108843537,0.566711799318275,0.930272108843537,0.548591722837637,9,6,"parkinsons","DFA"
"bart",0.0700401877071826,0.212048783431554,0.19345849852355,5.58400000000256,0.295918367346939,0.0510745317489074,0.299319727891156,0.0503471402208584,0.363945578231293,0.0651046819573972,0.358843537414966,0.0642971539142725,0.416666666666667,0.0769078476741153,0.420068027210884,0.0760994090801267,9,7,"parkinsons","DFA"
"sebart",0.0854326000443715,0.185490742588094,0.170912973093806,30.5999999999767,0.829931972789116,0.2636318886326,0.753401360544218,0.225782722189554,0.887755102040816,0.329351443628269,0.884353741496599,0.299270764320421,0.938775510204082,0.377758376407535,0.935374149659864,0.358343307527962,9,7,"parkinsons","DFA"
"bart_bc",0.0817848013250166,0.193192492237715,0.175671067900335,16.4189999999944,0.772108843537415,0.264218386807023,0.767006802721088,0.241644460911228,0.86734693877551,0.339385120140234,0.863945578231292,0.320030382815381,0.908163265306122,0.400723919141636,0.920068027210884,0.385531490534591,9,7,"parkinsons","DFA"
"sblm",0.157406456081794,0.143462591556678,0.128218512657868,2.50099999998929,0.785714285714286,0.40975832266353,0.772108843537415,0.386525161321782,0.886054421768708,0.50147983338719,0.877551020408163,0.480536935099307,0.94047619047619,0.570858649532919,0.933673469387755,0.552267199265132,9,7,"parkinsons","DFA"
"bart",0.0753660372742843,0.211176855112967,0.190992043323795,5.61499999999069,0.29421768707483,0.0513785436829532,0.292517006802721,0.0506359267945924,0.372448979591837,0.0652965385498197,0.36734693877551,0.064542667623173,0.423469387755102,0.0769581988093507,0.420068027210884,0.0762109784865283,9,8,"parkinsons","DFA"
"sebart",0.0864386540594314,0.186161380121492,0.167172000572772,30.6760000000068,0.789115646258503,0.259310980658993,0.741496598639456,0.21828270022035,0.88265306122449,0.322221869498244,0.852040816326531,0.294776698753667,0.916666666666667,0.370636822490753,0.920068027210884,0.350978497312998,9,8,"parkinsons","DFA"
"bart_bc",0.0946015595928356,0.194833353244538,0.169924534697812,16.4260000000068,0.799319727891156,0.282506052449958,0.77891156462585,0.254366715603912,0.886054421768708,0.36246305154949,0.880952380952381,0.34116519468871,0.937074829931973,0.425258929211089,0.933673469387755,0.40973201166952,9,8,"parkinsons","DFA"
"sblm",0.148455990452217,0.14164846859115,0.126224375078078,2.65100000001257,0.816326530612245,0.411435267866275,0.824829931972789,0.387401069258083,0.914965986394558,0.502726285418047,0.91156462585034,0.482068476741346,0.962585034013605,0.571415379991652,0.960884353741497,0.553280828575065,9,8,"parkinsons","DFA"
